,date,content
141,2022-10-30 11:23:55+00:00,"@emmad4234 Samne bowling attack bhi dekh lo
Rohit Rahul nikammi teamon ko to mar hi dety han"
142,2022-10-30 11:19:42+00:00,We can attack after 5 th over. With that delth in batting
143,2022-10-30 11:02:42+00:00,"Kohli bhi tou 1 down ata hai, Babar ko kya masla hai"
144,2022-10-30 10:57:57+00:00,Come on india 🇮🇳 🇵🇰 https://t.co/q1V4SL9oVY
145,2022-10-30 10:57:38+00:00,Jaya jaya jaya jaya hiiiindddd
146,2022-10-30 10:46:13+00:00,@annie_abbasii @burrgggeeerrr @4th @GirlOfGreyWorld Abey itni hassii.. hold kar heart attack na hojai...🥲😭
147,2022-10-30 10:44:11+00:00,@ArslanNaseerCBA Allah ka krm hai je dusray main nhi aaya warna Pakistan team itni aasani se jeetti nhi . 😂.  Ab India heart attack na dilwae
148,2022-10-30 10:35:50+00:00,"The way we are playing in this T20 worldcup2022, to be honest we don't deserve to play the semi's even....
No winning mindset, attitude, not even thinking to attack...
Playing T20s like test matches.. 💔 🥺
#Pakistan
#PAKvsNED
#T20WorldCup"
149,2022-10-30 10:25:49+00:00,"This batting line up doesn't deserve spot in semis. Gotta feel for our brilliant pace attack.
#T20WorldCup"
150,2022-10-30 10:14:37+00:00,"Win without any heart attack thanks pct 🙂❤️
#pakwin #pakvsned https://t.co/gGL6PgWWEg"
151,2022-10-30 10:11:51+00:00,"Bowling hi bacha gai hai aaj,if the target was above 130ish phir heart attack ajana tha"
152,2022-10-30 10:05:07+00:00,@Its_laddu Ajeeb hi koi namoonay ho qasmay! Itna drama heart attack aur cancer walay b nai karty
153,2022-10-30 10:01:51+00:00,@SkywardeX parh lo mujah attack krne se ghr nai chalata
154,2022-10-30 09:59:09+00:00,Heart attack no.3 ka time ho rha hai 😭😭🤲🏻
155,2022-10-30 09:57:54+00:00,Pak not able to find boundaries against a week bowling attack. SA K against phir na he smjhen #Pakvsnetherlands
156,2022-10-30 09:47:09+00:00,It's a treat to watch Pakistan's bowling attack
157,2022-10-30 09:46:36+00:00,"It is as big as aps attack...
Extremely painful..
A big loss of nation..
He was one man army...
#ArshadSharifShaheed https://t.co/kcjSadSQCb"
158,2022-10-30 09:20:38+00:00,Lekin is team ny heart attack lazmi karwany hoty🗿
159,2022-10-30 09:19:33+00:00,@Skipper_Kohli_ Subah k match me muje heart attack atay atay bach gaya 😂
160,2022-10-30 09:18:30+00:00,Turns out if u haven’t eaten in a rlly long time and then smoke aLOT of hash you pass out and accidentally give ur bf a panic attack bcz he thought you just dropped dead… 🥴
161,2022-10-30 09:10:15+00:00,"Welcome back, Fakhar"
162,2022-10-30 09:08:45+00:00,Pathetic. Babar should go 1 down now
163,2022-10-30 09:05:19+00:00,Rizwan seems super prepared today
164,2022-10-30 09:00:57+00:00,@chaii_rusk I think that will bring NRR into play
165,2022-10-30 08:58:43+00:00,Even final in Australia would be colorless without this green pace attack. https://t.co/TKIBG10bP1
166,2022-10-30 08:54:47+00:00,"ESPNcricinfo: ""It's great to be back, almost a bit surreal"" 

Perth-born Netherlands coach Ryan Campbell is back in his hometown for the first time since suffering a heart attack in April

#NEDvPAK #T20WorldCup"
167,2022-10-30 08:51:04+00:00,@ICC Best bowling attack in the world
168,2022-10-30 08:47:13+00:00,"World's best bowling attack for a reason🔥🥵🥶
#PAKvsNED #T20WorldCup https://t.co/m0oFOVtFBx"
169,2022-10-30 08:47:09+00:00,"Our bowling attack deserves to be play semifinal atleast but our batters always let us down feel for Shaheen,rauf,wasim,naseem #PAKvsNED"
170,2022-10-30 08:46:16+00:00,@CricCrazyJohns Kohli inning was fluke against this bowling attack. Otherwise all world knew that who is boss .
171,2022-10-30 08:45:11+00:00,@IconicKohIi Fluke inning against this pace attack.that was his day .
172,2022-10-30 08:44:06+00:00,Our bowling attack rightfully deserves a spot in the finals. They are outstanding MASHALLAH! May Allah protect them from the evil eye. 🥹♥️
173,2022-10-30 08:44:05+00:00,This was not a bowling attack this was bullying lmao
174,2022-10-30 08:43:50+00:00,This pace attack deserves to bowl the power play overs in a world cup final in Australia.
175,2022-10-30 08:41:39+00:00,@ahmixdd The bowling attack deserves trophy
176,2022-10-30 08:37:11+00:00,TELL ME DOES THIS BOWLING ATTACK NOT DESERVE TO PLAY SEMIS
177,2022-10-30 08:34:51+00:00,"تو اپنے ابے نوں , پیجھ کے وہیکھ لہ! 
چول کہیں کا ! ایک ویسے ھمیں بہت غصہ ! اُوپر سے ایسے ھمارا چیلا لگا رہے ! 

You can bring along your elders to face this pace attack respected sir 

#PAKvsNED https://t.co/FgrHfLM4e2"
178,2022-10-30 08:34:31+00:00,"Boys, let’s get a good NRR"
179,2022-10-30 08:19:32+00:00,Chachuuu
180,2022-10-30 08:18:22+00:00,Naseeeeeeeem
181,2022-10-30 08:15:05+00:00,"Pakistan have the best bowling attack in the world, nobody can change my mind.
#PAKvsNED #T20WorldCup"
182,2022-10-30 08:10:06+00:00,@Gotoxytop1 Fakhar should bat on flexible number use him only for attack
183,2022-10-30 08:07:32+00:00,BEST BOWLING ATTACK IN THE WORLD🤍
184,2022-10-30 08:02:24+00:00,@Gotoxytop1 he is shaun pollick trying to change the topic when harsha said is pakistan the best bowling attack in this tournament cz pollock thinks its africa.
185,2022-10-30 08:01:11+00:00,"Why is Dirk Nannes crying in the comm box. Accusing Haris of roughing up the pitch, then going on to say that fastest attack doesn't mean it's good????"
